Nome,Endereço,Latitude,Longitude,Categoria
La Crêperie,"CLS 103 bloco B, 2",-15.8068464856802,-47.8930718824267,restaurantes
Korugar Bistrô,SCLN 203 Bloco C loja 59,-15.7771466,-47.8782381,restaurantes
Sushi Way,"CLS 405 Bl. D, Lj. 12",-15.81172,-47.8964546,restaurantes
Pizza Hut,CLS 405 BL D  lj 36,-15.81359,-47.8906403,restaurantes
Oyá Cozinha Vegana,"CLN, 109",-15.75869,-47.88718,restaurantes
Sbarro,"Cls 405 Bloco C, 20",-15.8023534,-47.8917798,restaurantes
Sabor Glacê,"CLS, 201",-15.803785,-47.885876,restaurantes
Mormaii,SCN Q 5 BL A  lj 84,-15.7835998535156,-47.880500793457,restaurantes
Don Romano,SHIS QI 11 BL F  lj 30,-15.8357296,-47.86763,restaurantes
Dubai Arguile Bar,"CLS 410 Bloco D, 02",-15.8323517,-47.9139176,restaurantes
BFC,Cln 110 BLOCO B LOJA 62,-15.7588883673185,-47.887783303665,restaurantes
Armazém do Ferreira Pier 21,"SCES Trecho, 2",-15.8192299,-47.8432576,restaurantes
Acarajé da Rosa,CLN 210,-15.757892206179,-47.8839413547804,restaurantes
Gordo Lanches,"Quadra 8, Conjunto 02, Loja 02, Sobradinho",-15.7365743,-47.8632179,restaurantes
Rei da Pizza,"CLN 308 Bloco E,  51",-15.762777,-47.889664,restaurantes
Churrascaria Espeto de Ouro,SHN Q 2 BL I,-15.7818003,-47.8829918,restaurantes
Brasil Vexado,"CLN 306 Bloco C, 28",-15.7690738,-47.8878604,restaurantes
Capital Steak House,SCES TR 2  cj 32,-15.8510647,-47.9509468,restaurantes
Sensei,Avenida das Araucárias Rua 14 Sul,-15.839174,-48.0187065,restaurantes
Bistrot do Manuel,"SHIN CA 05 Bloco E1, 16-26",-15.7212576,-47.8328517,restaurantes
Laika Cafés Especiais,SHIS QI 5 Bloco E,-15.8501622329797,-47.89585313396,restaurantes
Spoleto,Aeroporto Internacional Juscelino Kubitschek,-15.8694530654979,-47.9193113157715,restaurantes
Bedrock,CLN 204 BL A  lj 7,-15.7519819384318,-47.8820535111379,restaurantes
Brownieria,Shopping Pier 21,-15.8085549,-47.8580093,restaurantes
Martinica Café,"SCN Quadra, 05",-15.7635729,-47.8868928,restaurantes
Nonô,"CLS, 112",-15.823378,-47.913417,restaurantes
Boina Costelaria,Q 301 rua D lt 8 cj 2,-30.1378403,-50.8707085,restaurantes
Tapiocaria do Sertão,CLN 311 BL D  qd 311,-15.7564602,-47.8911705,restaurantes
LA Grill,SCHS 103,-15.806825,-47.891134,restaurantes
The Fifties,"Sai/So área 6580 Cccv, 71219-900",-15.8344143896528,-47.9560166007332,restaurantes
Brasil Gourmet,SHLS Q 716  bl A,-15.82619,-47.9290504,restaurantes
Mcdonald's,SHIS QI 11 BL O  lj 8,-15.8353901,-47.8675995,restaurantes
Frigideira Brasileira,"CLSW, 504",-15.796756,-47.932099,restaurantes
Torre de Pisa,"SDN CNB Conjunto A, 2030",-15.7915368533977,-47.8829025653002,restaurantes
Comer e Comer,SHIN QI 2  qq 4,-15.7248802,-47.8891792,restaurantes
Casa do Pão de Queijo,SHLS 716  cj L lj 406W,-15.8276196,-47.9279518,restaurantes
Metrópolis Restaurante Grill,CLS 213 Bloco A Loja 36,-15.8305549295112,-47.9159923176832,restaurantes
Arabeske,"CLN, 211",-15.7514,-47.8855896,restaurantes
McDonald's,"SAI SO, 6580",-15.8333216311528,-47.9559620002998,restaurantes
Estação 103,CLS 103 Bloco A Loja 26,-15.8068861652071,-47.8929625824094,restaurantes
Bolo Doce,"QNG 43, Lote 2, Loja 5",-15.801149804114,-48.0738970863803,restaurantes
Debu,"CNA 02, Praça do DI - Taguatinga",-15.8262301,-48.0575948,restaurantes
Divino Fogão,Av. das Araucárias lt 1835,-15.8380139,-48.0160143,restaurantes
Xis Do Sul,"QE 13 CONJunto D, 08",-15.881237071466,-48.0132197588682,restaurantes
Hanna Sabores,"SCLN, 203 Bloco B",-15.7771853161175,-47.8785778954625,restaurantes
La Crêperie,"CLN 214 bloco C, 15",-15.7709075,-47.8844617,restaurantes
Ale House,"CLS 404 Bl. A, 11",-15.8131687506705,-47.8906649867554,restaurantes
Pizzas Dom Bosco,"CLN 306 Bloco C, 46",-15.7687440311499,-47.8868396960645,restaurantes
Baco Pizzaria,"CLN 309 Bloco A,  30",-15.7623153514828,-47.8882432356477,restaurantes
Panificadora Savassi,"CLN 307 Bloco E, 49",-15.7687998,-47.8878517,restaurantes
Nathely Pizzaria,CLN 107 BL D,-15.7653303,-47.8865395,restaurantes
Paraíba Carne de Sol,Q 2  lt 01 cl 3 lj 01,-15.8683701,-47.9735413,restaurantes
Bos's Lanches,QE 17 CJ O,-15.8349304,-47.9785004,restaurantes
China In Box,CLS 403 BL D  lj 4,-15.8093204,-47.8851089,restaurantes
X Nonô,"CLN 104, Bl. B, 52",-15.7772628,-47.8826237,restaurantes
Nathely,"QI 23 Bl. A/F, 9",-15.8266830718074,-47.9824140643097,restaurantes
Sushiloko,CLN 306 BL C  lj 50,-15.7686796,-47.887249,restaurantes
Torteria Di Lorenza,"CLS 211 Bloco C,  07",-15.8269508857156,-47.9102114917468,restaurantes
Espaco da Corte-Aurora Buffet,SCEN TR 1  lt 11B,-15.7878265,-47.847435,restaurantes
Subway,"SCLN, 402",-15.780355,-47.8757394,restaurantes
McCafé,Park Shopping,-15.8331383543647,-47.9558179582735,restaurantes
Dunkin' Donuts,SAI/SO área 6580,-15.8338140926696,-47.9549562945679,restaurantes
Chicken Wings,"QI, 27",-15.8396853575737,-47.9781617036695,restaurantes
Só Drinks,CLN 403 BL D  lj 17,-15.7799902,-47.8754082,restaurantes
Careca,CLN 310,-15.7566549778699,-47.8911244097154,restaurantes
Bar e Restaurante Lapetyt,CLSW 104 BL B  lj 58,-15.8029099,-47.9284897,restaurantes
Amor à Natureza,"CLN 310, Bloco A",-15.7581251733101,-47.8908622093109,restaurantes
Grande Muralha Cozinha Chinesa e Japonesa,QS 1 R 210  lt 40 lj 3017,-15.8359299,-48.0452194,restaurantes
Armazém do Brás,CLN 107 BL D  lj 49,-15.7653303,-47.8865395,restaurantes
Viena Café,Shopping Pátio Brasil SCS Quadra 07 Bl. A,-15.77843,-47.9286613,restaurantes
Casa do Acai,QND 13  lt 20 lj 2 lj 3,-15.8128004,-48.0641174,restaurantes
Mouraria Restaurante,CLS 404 BL B  lj 33,-15.8141098,-47.8901215,restaurantes
Restaurante FBA,CCBB,-15.81635,-47.8558311,restaurantes
Habib's,Alameda dos Eucaliptos 11,-15.8292847,-48.0321159,restaurantes
Burger King,SHCN 201 Bloco C,-15.7837649098743,-47.878081372161,restaurantes
Crepe Au Chocolat,"CLN 109 Bloco C, 5",-15.7590664764467,-47.8877817021317,restaurantes
Subway,Campus Universitário Darcy Ribeiro,-15.7835998535156,-47.880500793457,restaurantes
Richoux Restaurantes,STN,-15.7368202,-47.9073181,restaurantes
Brasil Vexado,"Av. Araucárias, 885",-15.838251,-48.01534,restaurantes
Sushiloko,"CLS, 213",-15.8311779299476,-47.9154803976417,restaurantes
Suri Sushi Bar,CLS 404 BL C  lj 35,-15.8145103,-47.889679,restaurantes
Camarão & Cia,SCEES  lt 6580 lj 246B,-15.8283596,-47.9585609,restaurantes
Sabor Nordestino Tapioca,STN Wall Mart,-15.7343619182313,-47.9004435985473,restaurantes
Gendai Culinária Japonesa,CA 4  lt a lj 175 pi 1,-15.7194204,-47.8852081,restaurantes
Rococó Café Colonial,Centor Comercial Jardim Botanico Terreo,-15.8694536565682,-47.8209107368377,restaurantes
Giraffas,SCLS Qd. 216  Bl. A Lj. 30,-15.8343201,-47.9215889,restaurantes
Tmaki Sushi Bar,SCES TR 2  cj 32 lj R05,-15.8147602,-47.8525314,restaurantes
Restaurante Vida Nova,"Feira Do Sia, 5",-15.7941454,-47.8825479,restaurantes
Spoleto,SDN Lote Único 2039,-15.7907305,-47.8844109,restaurantes
Livraria Leitura,"Shc / Aos 02/08, Lote 05 - Lojas 244 e 248 -Terraço Shopping",-15.7950174,-47.9267674,restaurantes
Avenida Paulista,SCES Trecho 2,-15.819316,-47.83381,restaurantes
Café das Letras,"UNB Área 1, s/n",-15.764849461922,-47.8702441490841,restaurantes
La Bonne Fondue,"SCES Trecho, 2",-15.8057872,-47.837233,restaurantes
Manhattan Restaurante e Lanchonete,"Sbs 2 Bloco S, 7",-15.8197914,-47.8958752,restaurantes
Varanda Gourmet,"SCLRN 711 Bloco C,  59",-15.756501101009,-47.8948874026537,restaurantes
Bar e Pizzaria 108 Norte,"CLN 108 Bloco D, 28",-15.7650183,-47.8863541,restaurantes
Calamares Restaurante,CLN 403 BL C  lj 19,-15.7800198,-47.8757706,restaurantes
Capital Pizzaria Express,EQS 102/103  bl A lj 107,-15.8055201,-47.8902397,restaurantes
Giraffas,CLN 302 BL E  tér  lj 52E59,-15.7807703,-47.8861084,restaurantes
Giraffas,CLS 210 BL B,-15.8229504,-47.905201,restaurantes
Castelo Grill Restaurante e Lanchonete,CLN 211 BL C  lj 32,-15.7511997,-47.8849297,restaurantes
Place,"SHS, Quadra 5, Bloco H,",-15.7945879,-47.8894826,restaurantes
Senado Pizzaria,"CLN 408 Bloco E, 04",-15.7598398,-47.8790549,restaurantes
Muquifo,"CLS, 415",-15.835922448673,-47.9163204587219,restaurantes
Giraffas,SCEES  bl b lj 18,-15.8284302,-47.9586296,restaurantes
Porteira Goiana,Av. Central  lt 480 sl 1,-15.8732796,-47.9739914,restaurantes
Caponata,"SBS Área Central, 1",-15.7986774990712,-47.8829747065902,restaurantes
Restaurante Carnes & Saladas,CLN 204 BL B  lj 41,-15.7769403,-47.8784714,restaurantes
Mercado do Kibe,CLN 110,-15.758237,-47.88754,restaurantes
Galeria 404,"CLN, 404",-15.7732194,-47.8765747,restaurantes
Pedacinho Pizzas,"CLN 108 Bloco B, 8",-15.764532,-47.885694,restaurantes
China Brasil,"SHCGN QD 716 Bl E, 54",-15.745436,-47.899613,restaurantes
Restaurante Empório da Mata,Mansões Mata da Anta Chácara 15  ch 15,-15.8430796,-47.8302994,restaurantes
Taco Pep,"SCES, Trecho 2",-15.818889729084,-47.8753058719327,restaurantes
Pizza Z,Q 205  lt 02 lt 04,-30.1378403,-50.8707085,restaurantes
Naturalle Açaí e Lanches Leves,Taguatinga Centro,-15.8300705468234,-48.0527662435333,restaurantes
Monardo,"Cls 201 Bloco B, 09",-15.8257385,-47.9180099,restaurantes
Finno Gosto,"CLS 412 Bloco C, 33",-15.8311247,-47.9112632,restaurantes
Sapori Paulista,CLN 114 BL B  lj 19,-15.7463303,-47.8913689,restaurantes
Restaurante YummySushi,"Qs 04 conjunto 02, 21",-15.8859080943011,-48.016167324884,restaurantes
Churros Dulce de Leche,"DF-002, 5621",-15.7914141086213,-47.8829837590456,restaurantes
Spoleto,"SHCES 505 Comércio Local, 4",-15.7861024,-47.9320822,restaurantes
Montana Grill,"SCES Trecho, 2",-15.818911,-47.874774,restaurantes
Pizzaria Brunella,"CA 1, 0 bl A lt A lj 101",-15.7200403,-47.88237,restaurantes
Gula Capital,"SHCGN 716 BL D, Asa Norte",-15.74153805,-47.90007782,restaurantes
Giraffa's,SHIS QI 5 BL D  lj 33,-15.85112,-47.9028091,restaurantes
Restaurante Peixes e Grelhados,SCRN 706/707,-15.7392039,-47.9024739,restaurantes
Maracanã,CLN 207 BL A  lj 54,-15.7637901,-47.8814697,restaurantes
Giraffas,SHIS QI 11 BL I  lj 6,-15.8364401,-47.8676796,restaurantes
Café Central,Estação Rodoviaria de Brasilia,-15.7941454,-47.8825479,restaurantes
Tollo Alimentação,CC Conjunto Nacional,-15.7914679865546,-47.8831346333027,restaurantes
Casa do Professor - Minas Buffet,Campus Universitário Darcy Ribeiro,-15.7643606,-47.8578244,restaurantes
Rosa's Café,"Bloco D, 44",-15.7743127,-47.88647,restaurantes
Giraffas,CLS 216  bl A lj 36,-15.8343201,-47.9215889,restaurantes
Burger King,SCN Q 5 BL A  lj 88L,-15.7835998535156,-47.880500793457,restaurantes
Giraffas,CLN 116 BL D,-15.7404203,-47.8943787,restaurantes
Subway,CLN 105 BL C  lj 46,-15.7725697,-47.8842201,restaurantes
Pão da Hora,"CLS 202 Bloco B, 16",-15.8257385,-47.9180099,restaurantes
Restaurante Pilão,SCLRN 712 BL C  lj 36,-15.7533398,-47.8949699,restaurantes
